epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
370,8861.57,0.54627,0.37396,0.94533,0.93173,0.77615,0.86137,0.60328,1.21809,0.90812,1.66973,0.00286504,0.00286504,0.00286504
371,8885.71,0.56341,0.38005,0.95369,0.93148,0.76878,0.86594,0.60574,1.22332,0.92673,1.6758,0.0028457,0.0028457,0.0028457
372,8910.35,0.55325,0.37291,0.9518,0.93538,0.76148,0.86729,0.60352,1.22061,0.93149,1.67436,0.00282637,0.00282637,0.00282637
373,8934.6,0.57142,0.37642,0.94829,0.93185,0.7591,0.86563,0.60298,1.22077,0.93146,1.67227,0.00280703,0.00280703,0.00280703
374,8958.3,0.55312,0.36914,0.944,0.93592,0.75325,0.85966,0.59694,1.22217,0.93078,1.66841,0.0027877,0.0027877,0.0027877
375,8982.49,0.54556,0.3722,0.94306,0.9085,0.7778,0.859,0.59293,1.22461,0.92783,1.66255,0.00276836,0.00276836,0.00276836
376,9006.69,0.5565,0.36569,0.94717,0.94328,0.75565,0.85833,0.59125,1.22231,0.91792,1.66383,0.00274902,0.00274902,0.00274902
377,9029.97,0.54936,0.36752,0.93941,0.92034,0.77402,0.86359,0.59602,1.22345,0.9279,1.667,0.00272969,0.00272969,0.00272969
378,9054.14,0.55655,0.37446,0.94958,0.92462,0.77269,0.86042,0.59768,1.2248,0.93722,1.67612,0.00271035,0.00271035,0.00271035
379,9079.1,0.56285,0.37703,0.94455,0.92406,0.77707,0.85545,0.59296,1.22283,0.92376,1.67328,0.00269102,0.00269102,0.00269102
380,9103.13,0.54862,0.3707,0.93816,0.91856,0.78129,0.85828,0.59617,1.22062,0.92685,1.67388,0.00267168,0.00267168,0.00267168
381,9127.2,0.52842,0.3557,0.93769,0.92539,0.77195,0.85775,0.60086,1.21954,0.92451,1.67739,0.00265234,0.00265234,0.00265234
382,9151.88,0.55563,0.38001,0.95286,0.9485,0.75565,0.86309,0.60025,1.22657,0.92491,1.68059,0.00263301,0.00263301,0.00263301
383,9176.04,0.53532,0.35737,0.93218,0.95105,0.75301,0.8627,0.59978,1.23061,0.92913,1.68779,0.00261367,0.00261367,0.00261367
384,9200.73,0.52938,0.36555,0.9442,0.92015,0.77426,0.8625,0.59674,1.22281,0.91068,1.67837,0.00259434,0.00259434,0.00259434
385,9224.91,0.53268,0.36544,0.9404,0.9224,0.76914,0.86146,0.59546,1.2208,0.89495,1.67751,0.002575,0.002575,0.002575
386,9249.14,0.53532,0.35248,0.94015,0.9283,0.76738,0.86222,0.59752,1.21959,0.88001,1.67579,0.00255566,0.00255566,0.00255566
387,9273.41,0.5409,0.36367,0.93345,0.94921,0.75042,0.86101,0.59642,1.2235,0.87837,1.68369,0.00253633,0.00253633,0.00253633
388,9298.08,0.54034,0.36746,0.94404,0.94389,0.74983,0.85868,0.59687,1.22497,0.87975,1.68935,0.00251699,0.00251699,0.00251699
389,9321.63,0.55159,0.37265,0.94447,0.93818,0.75244,0.85931,0.59826,1.22778,0.88871,1.69346,0.00249766,0.00249766,0.00249766
390,9345.43,0.53409,0.36138,0.92937,0.94022,0.75329,0.85977,0.59569,1.23419,0.90346,1.70173,0.00247832,0.00247832,0.00247832
391,9369.9,0.55577,0.37275,0.94505,0.94035,0.76,0.86114,0.59653,1.23387,0.89173,1.69846,0.00245898,0.00245898,0.00245898
392,9393.37,0.53123,0.35605,0.9316,0.93974,0.76277,0.86042,0.59634,1.2272,0.87927,1.69284,0.00243965,0.00243965,0.00243965
393,9417.36,0.54272,0.35655,0.9441,0.93909,0.76087,0.86082,0.60026,1.21987,0.87922,1.68273,0.00242031,0.00242031,0.00242031
394,9442.02,0.52671,0.3496,0.93013,0.9393,0.76338,0.85982,0.60206,1.22247,0.89257,1.68318,0.00240098,0.00240098,0.00240098
395,9465.76,0.54181,0.36371,0.93888,0.93409,0.76331,0.85798,0.59992,1.22165,0.89389,1.6806,0.00238164,0.00238164,0.00238164
396,9489.6,0.53851,0.35922,0.93674,0.93799,0.76401,0.85778,0.60007,1.21939,0.90284,1.67465,0.0023623,0.0023623,0.0023623
397,9514.17,0.53437,0.35257,0.94027,0.94322,0.76355,0.85875,0.59783,1.22004,0.9124,1.67159,0.00234297,0.00234297,0.00234297
398,9537.77,0.53296,0.34446,0.93143,0.95216,0.75787,0.85958,0.60103,1.22352,0.90885,1.67868,0.00232363,0.00232363,0.00232363
399,9561.65,0.52682,0.35825,0.93967,0.94049,0.76838,0.85756,0.59905,1.22233,0.91376,1.67736,0.0023043,0.0023043,0.0023043
400,9586.12,0.52815,0.35765,0.93811,0.94165,0.76686,0.8564,0.59817,1.22538,0.91012,1.67886,0.00228496,0.00228496,0.00228496
401,9609.55,0.51842,0.35258,0.9301,0.93433,0.7696,0.8536,0.59393,1.22353,0.90766,1.67327,0.00226562,0.00226562,0.00226562
402,9633.48,0.53058,0.35743,0.9348,0.92992,0.76849,0.85185,0.59395,1.21844,0.90149,1.6712,0.00224629,0.00224629,0.00224629
403,9658.02,0.52123,0.35463,0.93795,0.94303,0.75711,0.85706,0.5985,1.22212,0.91003,1.67411,0.00222695,0.00222695,0.00222695
404,9682.21,0.53133,0.35784,0.94679,0.93441,0.76018,0.85703,0.59773,1.22081,0.90205,1.67002,0.00220762,0.00220762,0.00220762
405,9706.11,0.53023,0.35605,0.93037,0.93846,0.76477,0.85755,0.60237,1.21832,0.90634,1.66904,0.00218828,0.00218828,0.00218828
406,9730.31,0.51843,0.35011,0.92924,0.93575,0.75775,0.85735,0.59926,1.21672,0.90156,1.67059,0.00216895,0.00216895,0.00216895
407,9755.36,0.51917,0.34338,0.92794,0.93966,0.75323,0.86015,0.60065,1.21387,0.89376,1.66921,0.00214961,0.00214961,0.00214961
408,9779.9,0.51384,0.33932,0.92211,0.93588,0.76476,0.85688,0.59845,1.21802,0.88817,1.676,0.00213027,0.00213027,0.00213027
409,9803.58,0.50916,0.34173,0.92454,0.92786,0.76162,0.85446,0.59586,1.2204,0.89611,1.67863,0.00211094,0.00211094,0.00211094
410,9827.57,0.53049,0.35302,0.93866,0.93842,0.76814,0.85333,0.59672,1.22039,0.8981,1.68365,0.0020916,0.0020916,0.0020916
411,9852.78,0.51633,0.3471,0.92547,0.93512,0.76684,0.85175,0.59593,1.22227,0.90889,1.68977,0.00207227,0.00207227,0.00207227
412,9876.26,0.51932,0.34914,0.92873,0.93978,0.7674,0.85101,0.59404,1.22157,0.90252,1.68944,0.00205293,0.00205293,0.00205293
413,9900.26,0.51369,0.34384,0.92777,0.93219,0.76449,0.85386,0.59574,1.22246,0.90876,1.69369,0.00203359,0.00203359,0.00203359
414,9924.84,0.50318,0.34021,0.92301,0.94548,0.75565,0.85228,0.59882,1.2252,0.91214,1.69681,0.00201426,0.00201426,0.00201426
415,9949.43,0.52242,0.35601,0.93477,0.94805,0.754,0.85022,0.59775,1.22465,0.92589,1.69492,0.00199492,0.00199492,0.00199492
416,9974.2,0.52225,0.35021,0.92847,0.93491,0.77107,0.85177,0.59761,1.22856,0.93083,1.70146,0.00197559,0.00197559,0.00197559
417,9998.37,0.51752,0.34941,0.932,0.93438,0.76924,0.85275,0.59754,1.22426,0.93365,1.69946,0.00195625,0.00195625,0.00195625
418,10022.1,0.51683,0.3466,0.93698,0.93142,0.76853,0.85278,0.59967,1.2195,0.92078,1.69917,0.00193691,0.00193691,0.00193691
419,10046.5,0.5187,0.35052,0.93305,0.93321,0.76984,0.85554,0.60078,1.22073,0.92489,1.70555,0.00191758,0.00191758,0.00191758
420,10071,0.51608,0.3421,0.9292,0.9373,0.76898,0.85771,0.60028,1.22117,0.92065,1.70635,0.00189824,0.00189824,0.00189824
421,10094.4,0.5172,0.3465,0.92845,0.94062,0.76079,0.85953,0.60331,1.21631,0.91891,1.70025,0.00187891,0.00187891,0.00187891
422,10118.7,0.51076,0.34279,0.9221,0.93355,0.7652,0.86066,0.60231,1.22065,0.92244,1.70312,0.00185957,0.00185957,0.00185957
423,10143.7,0.50972,0.34197,0.92828,0.9445,0.75285,0.86023,0.60449,1.22265,0.92795,1.70322,0.00184023,0.00184023,0.00184023
424,10167,0.50625,0.33884,0.9261,0.94535,0.75232,0.86106,0.60557,1.22246,0.92779,1.70735,0.0018209,0.0018209,0.0018209
425,10191.4,0.51564,0.34385,0.93041,0.94435,0.7519,0.86002,0.6053,1.21882,0.93272,1.70435,0.00180156,0.00180156,0.00180156
426,10216.2,0.49906,0.3332,0.92068,0.94607,0.75417,0.86114,0.60568,1.22641,0.93647,1.71873,0.00178223,0.00178223,0.00178223
427,10239.9,0.5175,0.34611,0.93418,0.94994,0.76143,0.85957,0.60837,1.22387,0.92912,1.71907,0.00176289,0.00176289,0.00176289
428,10263.8,0.51995,0.34941,0.9271,0.94995,0.7614,0.86002,0.60607,1.22248,0.91733,1.71727,0.00174355,0.00174355,0.00174355
429,10288.4,0.50858,0.34164,0.92273,0.94955,0.76244,0.86303,0.60634,1.22292,0.91805,1.71917,0.00172422,0.00172422,0.00172422
430,10312.2,0.50759,0.34147,0.92728,0.94332,0.76506,0.86079,0.60858,1.22383,0.91996,1.71898,0.00170488,0.00170488,0.00170488
431,10336.3,0.50936,0.34591,0.92978,0.94511,0.76557,0.86055,0.60446,1.2295,0.92189,1.72534,0.00168555,0.00168555,0.00168555
432,10361.2,0.51322,0.34568,0.92857,0.94668,0.76439,0.86135,0.60123,1.22786,0.91851,1.72258,0.00166621,0.00166621,0.00166621
433,10384.6,0.49641,0.32974,0.92738,0.9473,0.7661,0.86356,0.60226,1.22661,0.91627,1.72109,0.00164688,0.00164688,0.00164688
434,10408.8,0.508,0.34209,0.92859,0.95415,0.77143,0.86384,0.60397,1.22401,0.91897,1.71845,0.00162754,0.00162754,0.00162754
435,10433.3,0.49373,0.3254,0.92607,0.95061,0.77242,0.86365,0.6044,1.226,0.91136,1.71959,0.0016082,0.0016082,0.0016082
436,10457,0.4991,0.33655,0.91822,0.94181,0.77391,0.86053,0.60319,1.22874,0.91534,1.72588,0.00158887,0.00158887,0.00158887
437,10481.7,0.4967,0.33599,0.9187,0.944,0.77379,0.86032,0.60106,1.23133,0.91487,1.72852,0.00156953,0.00156953,0.00156953
438,10506.5,0.50802,0.33425,0.92837,0.9361,0.77434,0.86015,0.60081,1.2328,0.9148,1.73416,0.0015502,0.0015502,0.0015502
439,10530.7,0.50109,0.33751,0.92382,0.93605,0.77372,0.85834,0.59966,1.23602,0.91494,1.74015,0.00153086,0.00153086,0.00153086
440,10554.7,0.50693,0.33143,0.92416,0.93911,0.7767,0.86155,0.60198,1.2365,0.90917,1.74494,0.00151152,0.00151152,0.00151152
441,10580.5,0.50733,0.33738,0.92828,0.94181,0.75799,0.86013,0.60371,1.23503,0.90139,1.74423,0.00149219,0.00149219,0.00149219
442,10604.4,0.49829,0.33027,0.92822,0.94248,0.7578,0.86015,0.60352,1.23081,0.9007,1.741,0.00147285,0.00147285,0.00147285
443,10628.4,0.50486,0.33528,0.92437,0.94579,0.7575,0.85835,0.60057,1.22788,0.90447,1.73753,0.00145352,0.00145352,0.00145352
444,10653.1,0.4775,0.31845,0.91489,0.94365,0.756,0.85811,0.59944,1.22692,0.90306,1.7399,0.00143418,0.00143418,0.00143418
445,10677.5,0.49041,0.32661,0.91321,0.94501,0.75503,0.85912,0.59963,1.2285,0.90195,1.743,0.00141484,0.00141484,0.00141484
446,10701.7,0.50128,0.33026,0.91805,0.94419,0.75535,0.85788,0.59967,1.22958,0.90645,1.74372,0.00139551,0.00139551,0.00139551
447,10726.4,0.49927,0.3351,0.91986,0.94546,0.75053,0.85707,0.60015,1.22877,0.9081,1.741,0.00137617,0.00137617,0.00137617
448,10750.4,0.49106,0.32861,0.91524,0.94679,0.74884,0.85703,0.60005,1.22726,0.90344,1.73782,0.00135684,0.00135684,0.00135684
449,10775.3,0.49799,0.32737,0.92412,0.94329,0.74977,0.8571,0.60097,1.22516,0.89507,1.73641,0.0013375,0.0013375,0.0013375
450,10800.4,0.48456,0.32479,0.92019,0.94742,0.74692,0.85726,0.60055,1.22307,0.89141,1.73257,0.00131816,0.00131816,0.00131816
451,10823.8,0.50102,0.33877,0.92581,0.94751,0.74648,0.85928,0.60443,1.22168,0.88963,1.73168,0.00129883,0.00129883,0.00129883
452,10847.7,0.48807,0.32013,0.92313,0.94515,0.74659,0.85966,0.60421,1.21931,0.88618,1.73087,0.00127949,0.00127949,0.00127949
453,10873,0.48669,0.32316,0.9143,0.94543,0.7489,0.85982,0.60451,1.21561,0.88716,1.7264,0.00126016,0.00126016,0.00126016
454,10897,0.49612,0.33097,0.92654,0.94554,0.74888,0.86012,0.60639,1.21293,0.88419,1.72485,0.00124082,0.00124082,0.00124082
455,10921,0.4963,0.32711,0.9158,0.94502,0.74901,0.85992,0.60747,1.20991,0.88385,1.7192,0.00122148,0.00122148,0.00122148
456,10945.6,0.47797,0.32136,0.91566,0.92733,0.76033,0.85675,0.60728,1.21089,0.88921,1.72068,0.00120215,0.00120215,0.00120215
457,10969.2,0.4853,0.32807,0.91827,0.9414,0.74973,0.85126,0.60618,1.21435,0.8951,1.72487,0.00118281,0.00118281,0.00118281
458,10993.7,0.47554,0.31129,0.9122,0.94468,0.74808,0.85113,0.6049,1.21355,0.89286,1.72391,0.00116348,0.00116348,0.00116348
459,11019.4,0.4913,0.32131,0.92118,0.92088,0.77924,0.8529,0.60545,1.21585,0.89609,1.72868,0.00114414,0.00114414,0.00114414
460,11043.3,0.48444,0.32842,0.91174,0.94103,0.76368,0.85299,0.60392,1.21414,0.89124,1.72592,0.0011248,0.0011248,0.0011248
461,11067.5,0.48533,0.32231,0.92559,0.93972,0.76341,0.85383,0.60424,1.21614,0.89665,1.72872,0.00110547,0.00110547,0.00110547
462,11093.3,0.4836,0.32418,0.91954,0.93806,0.76628,0.85372,0.60398,1.21843,0.90821,1.73268,0.00108613,0.00108613,0.00108613
463,11117.1,0.47834,0.31677,0.91876,0.91852,0.78028,0.85419,0.60396,1.21841,0.90817,1.73227,0.0010668,0.0010668,0.0010668
464,11141.5,0.486,0.32728,0.92246,0.91816,0.78032,0.85413,0.60263,1.21884,0.9072,1.73263,0.00104746,0.00104746,0.00104746
465,11167.1,0.47297,0.30741,0.91231,0.94347,0.75806,0.85615,0.6034,1.22006,0.90985,1.73281,0.00102812,0.00102812,0.00102812
466,11190.6,0.4781,0.32034,0.91751,0.94287,0.76209,0.85597,0.60307,1.21915,0.91277,1.7332,0.00100879,0.00100879,0.00100879
467,11215.3,0.48456,0.32872,0.91591,0.93958,0.76215,0.85618,0.60386,1.21728,0.9086,1.73018,0.000989453,0.000989453,0.000989453
468,11240.2,0.48209,0.32837,0.91723,0.92092,0.77692,0.85783,0.60457,1.21539,0.91255,1.72633,0.000970117,0.000970117,0.000970117
469,11263.7,0.47997,0.32797,0.91669,0.92086,0.77757,0.8575,0.60393,1.21655,0.90992,1.72836,0.000950781,0.000950781,0.000950781
470,11287.7,0.47437,0.31753,0.90949,0.93804,0.76434,0.85838,0.60332,1.21408,0.90533,1.72628,0.000931445,0.000931445,0.000931445
471,11311.9,0.47876,0.31592,0.91364,0.9376,0.76268,0.85759,0.60388,1.21198,0.90256,1.72279,0.000912109,0.000912109,0.000912109
472,11336,0.46187,0.31029,0.90839,0.93805,0.76168,0.8578,0.60242,1.21142,0.90413,1.72176,0.000892773,0.000892773,0.000892773
473,11360.1,0.48001,0.31948,0.91824,0.94033,0.76146,0.85787,0.60438,1.21005,0.90136,1.72192,0.000873437,0.000873437,0.000873437
474,11384.7,0.4739,0.31765,0.91202,0.9399,0.76255,0.85902,0.60245,1.21259,0.90278,1.72686,0.000854102,0.000854102,0.000854102
475,11410.2,0.47042,0.31913,0.91378,0.94118,0.76222,0.85951,0.60297,1.21433,0.90322,1.72996,0.000834766,0.000834766,0.000834766
476,11434.5,0.46953,0.31004,0.91502,0.94087,0.7607,0.8592,0.60391,1.21428,0.90073,1.72853,0.00081543,0.00081543,0.00081543
477,11458.1,0.46428,0.30854,0.9094,0.93827,0.76514,0.85965,0.60415,1.21448,0.89996,1.72816,0.000796094,0.000796094,0.000796094
478,11482.4,0.47041,0.32015,0.91451,0.9432,0.76538,0.86004,0.60405,1.21639,0.90048,1.73184,0.000776758,0.000776758,0.000776758
479,11506.4,0.47232,0.31283,0.91077,0.94356,0.76538,0.86073,0.60399,1.21839,0.90035,1.73736,0.000757422,0.000757422,0.000757422
480,11530.2,0.46283,0.30669,0.91737,0.94391,0.76516,0.86042,0.60321,1.21845,0.90258,1.73601,0.000738086,0.000738086,0.000738086
481,11554.7,0.4745,0.32019,0.91224,0.94713,0.76361,0.85992,0.60375,1.21761,0.90457,1.73532,0.00071875,0.00071875,0.00071875
482,11578.7,0.47683,0.31915,0.9088,0.94641,0.76465,0.85978,0.60397,1.21801,0.90665,1.73619,0.000699414,0.000699414,0.000699414
483,11602.9,0.47329,0.32159,0.92126,0.95016,0.76075,0.85945,0.60353,1.2197,0.90306,1.73688,0.000680078,0.000680078,0.000680078
484,11627.2,0.46794,0.31518,0.90896,0.94257,0.76684,0.85623,0.60343,1.22056,0.90015,1.7375,0.000660742,0.000660742,0.000660742
485,11651.5,0.46472,0.30454,0.90791,0.94264,0.76702,0.85615,0.6031,1.21738,0.89686,1.7325,0.000641406,0.000641406,0.000641406
486,11676.3,0.45418,0.3094,0.90875,0.94171,0.76931,0.85718,0.60312,1.2186,0.8919,1.73539,0.00062207,0.00062207,0.00062207
487,11701.8,0.46001,0.3106,0.91278,0.94714,0.76629,0.85712,0.60315,1.22015,0.89253,1.73731,0.000602734,0.000602734,0.000602734
488,11725.8,0.45785,0.307,0.90723,0.94245,0.77165,0.85707,0.60352,1.22038,0.89025,1.73932,0.000583398,0.000583398,0.000583398
489,11749.6,0.45814,0.30894,0.90972,0.94317,0.76887,0.85719,0.60355,1.2207,0.88729,1.73916,0.000564063,0.000564063,0.000564063
490,11773.6,0.45944,0.30823,0.90609,0.95257,0.76402,0.85718,0.60481,1.22069,0.88518,1.73869,0.000544727,0.000544727,0.000544727
491,11798.2,0.46004,0.3126,0.90842,0.95264,0.76434,0.85776,0.60532,1.21911,0.8842,1.73535,0.000525391,0.000525391,0.000525391
492,11821.7,0.45747,0.30841,0.90546,0.94117,0.77253,0.85776,0.60491,1.22276,0.88647,1.74242,0.000506055,0.000506055,0.000506055
493,11845.6,0.45083,0.29615,0.90365,0.9436,0.77182,0.85844,0.60481,1.22256,0.88508,1.74235,0.000486719,0.000486719,0.000486719
494,11870.3,0.45806,0.30371,0.91228,0.94366,0.77177,0.85849,0.60629,1.22341,0.88587,1.74327,0.000467383,0.000467383,0.000467383
495,11894.9,0.46099,0.31327,0.90858,0.94379,0.77159,0.8584,0.60554,1.22421,0.88571,1.74328,0.000448047,0.000448047,0.000448047
496,11919.7,0.45465,0.29887,0.90553,0.94091,0.77242,0.8585,0.6075,1.22403,0.88615,1.74327,0.000428711,0.000428711,0.000428711
497,11943.6,0.45857,0.3049,0.90639,0.95236,0.7648,0.85869,0.60761,1.22437,0.88444,1.74368,0.000409375,0.000409375,0.000409375
498,11968,0.46354,0.30475,0.91312,0.95195,0.76483,0.85831,0.60778,1.22455,0.88449,1.7442,0.000390039,0.000390039,0.000390039
499,11992.7,0.45363,0.29648,0.90821,0.95176,0.76483,0.85809,0.60777,1.22417,0.88458,1.74402,0.000370703,0.000370703,0.000370703
500,12016.9,0.45021,0.30013,0.9026,0.94959,0.76356,0.85817,0.60654,1.22172,0.88498,1.73924,0.000351367,0.000351367,0.000351367
501,12041.7,0.45927,0.30543,0.91934,0.93864,0.77112,0.85829,0.60727,1.22127,0.88276,1.73883,0.000332031,0.000332031,0.000332031
502,12065.2,0.46432,0.31001,0.91173,0.94015,0.77258,0.85803,0.60569,1.22193,0.88293,1.74084,0.000312695,0.000312695,0.000312695
503,12090.3,0.41801,0.25331,0.88137,0.94082,0.77268,0.8567,0.60582,1.22383,0.88541,1.74468,0.000293359,0.000293359,0.000293359
504,12113.8,0.41013,0.24464,0.87713,0.95751,0.76116,0.85597,0.6063,1.22237,0.88058,1.7443,0.000274023,0.000274023,0.000274023
505,12137.8,0.39894,0.24198,0.87183,0.95653,0.76285,0.85358,0.6045,1.22385,0.87813,1.74721,0.000254687,0.000254687,0.000254687
506,12161.4,0.3925,0.2402,0.86731,0.95915,0.76311,0.85353,0.60453,1.22547,0.87525,1.75088,0.000235352,0.000235352,0.000235352
507,12184.8,0.39435,0.23684,0.86744,0.95568,0.76314,0.85543,0.60368,1.22883,0.87637,1.75512,0.000216016,0.000216016,0.000216016
508,12208.2,0.38564,0.23209,0.8624,0.95868,0.76302,0.8557,0.60464,1.22898,0.87826,1.75436,0.00019668,0.00019668,0.00019668
509,12231.6,0.38503,0.23267,0.87023,0.95853,0.76231,0.8548,0.60358,1.23065,0.87944,1.75717,0.000177344,0.000177344,0.000177344
510,12255,0.38667,0.22964,0.86338,0.95534,0.76525,0.85413,0.60291,1.23216,0.88082,1.75877,0.000158008,0.000158008,0.000158008
511,12278.7,0.38193,0.23076,0.86453,0.95105,0.76542,0.84876,0.59952,1.23207,0.87907,1.7584,0.000138672,0.000138672,0.000138672
512,12302.4,0.38215,0.23043,0.8671,0.95663,0.7648,0.84886,0.59986,1.23239,0.87984,1.75937,0.000119336,0.000119336,0.000119336
